NETWORK DATA - Epoca 390000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,572457479669232E-05 - Tempo Execucao 20,5490249 [s].
NETWORK DATA - Epoca 400000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,4444661587684074E-05 - Tempo Execucao 21,0416897 [s].
NETWORK DATA - Epoca 410000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,323171710504018E-05 - Tempo Execucao 21,5333251 [s].
NETWORK DATA - Epoca 420000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,2080697345622765E-05 - Tempo Execucao 22,0408354 [s].
NETWORK DATA - Epoca 430000 - Neuronios 100 - Iteracoes 1000000 - Erro 4,09870481925983E-05 - Tempo Execucao 22,5439906 [s].
NETWORK DATA - Epoca 440000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,9946648049531674E-05 - Tempo Execucao 23,0405969 [s].
NETWORK DATA - Epoca 450000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,895575798423874E-05 - Tempo Execucao 23,5351303 [s].
NETWORK DATA - Epoca 460000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,801097786631475E-05 - Tempo Execucao 24,0328986 [s].
NETWORK DATA - Epoca 470000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,7109209634663734E-05 - Tempo Execucao 24,5335364 [s].
NETWORK DATA - Epoca 480000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,62476247345768E-05 - Tempo Execucao 25,0278651 [s].
NETWORK DATA - Epoca 490000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,5423634965149446E-05 - Tempo Execucao 25,5230904 [s].
NETWORK DATA - Epoca 500000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,463486811133212E-05 - Tempo Execucao 26,0261585 [s].
NETWORK DATA - Epoca 510000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,387914605210849E-05 - Tempo Execucao 26,5217716 [s].
NETWORK DATA - Epoca 520000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,315446490661281E-05 - Tempo Execucao 27,0240746 [s].
NETWORK DATA - Epoca 530000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,245897844631578E-05 - Tempo Execucao 27,5354377 [s].
NETWORK DATA - Epoca 540000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,179098298678427E-05 - Tempo Execucao 28,0452083 [s].
NETWORK DATA - Epoca 550000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,114890373172023E-05 - Tempo Execucao 28,5557474 [s].
NETWORK DATA - Epoca 560000 - Neuronios 100 - Iteracoes 1000000 - Erro 3,053128288245625E-05 - Tempo Execucao 29,0628613 [s].
NETWORK DATA - Epoca 570000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,9936769262076408E-05 - Tempo Execucao 29,5698041 [s].
NETWORK DATA - Epoca 580000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,936410852987538E-05 - Tempo Execucao 30,0651427 [s].
NETWORK DATA - Epoca 590000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,8812134943652404E-05 - Tempo Execucao 30,6062276 [s].
NETWORK DATA - Epoca 600000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,8279763501272806E-05 - Tempo Execucao 31,1931075 [s].
NETWORK DATA - Epoca 610000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,776598313744609E-05 - Tempo Execucao 31,7660785 [s].
NETWORK DATA - Epoca 620000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,7269850685910636E-05 - Tempo Execucao 32,3036102 [s].
NETWORK DATA - Epoca 630000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,6790485200126075E-05 - Tempo Execucao 32,8161323 [s].
NETWORK DATA - Epoca 640000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,632706295491796E-05 - Tempo Execucao 33,3363501 [s].
NETWORK DATA - Epoca 650000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,587881287628435E-05 - Tempo Execucao 33,8792976 [s].
NETWORK DATA - Epoca 660000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,5445012503573478E-05 - Tempo Execucao 34,4444642 [s].
NETWORK DATA - Epoca 670000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,502498413967748E-05 - Tempo Execucao 35,0228569 [s].
NETWORK DATA - Epoca 680000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,461809143794903E-05 - Tempo Execucao 35,5675524 [s].
NETWORK DATA - Epoca 690000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,4223736440807498E-05 - Tempo Execucao 36,0687311 [s].
NETWORK DATA - Epoca 700000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,3841356619565405E-05 - Tempo Execucao 36,5643615 [s].
NETWORK DATA - Epoca 710000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,3470422367715324E-05 - Tempo Execucao 37,0636752 [s].
NETWORK DATA - Epoca 720000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,3110434588965845E-05 - Tempo Execucao 37,5642086 [s].
NETWORK DATA - Epoca 730000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,2760922631115394E-05 - Tempo Execucao 38,0689209 [s].
NETWORK DATA - Epoca 740000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,242144215102795E-05 - Tempo Execucao 38,5715169 [s].
NETWORK DATA - Epoca 750000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,209157343740549E-05 - Tempo Execucao 39,0818769 [s].
NETWORK DATA - Epoca 760000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,1770919733724988E-05 - Tempo Execucao 39,6108232 [s].
