NETWORK DATA - Epoca 390000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,376213051185133E-05 - Tempo Execucao 54,1594179 [s].
NETWORK DATA - Epoca 400000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,251890597694081E-05 - Tempo Execucao 55,5352787 [s].
NETWORK DATA - Epoca 410000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,1341246918925935E-05 - Tempo Execucao 56,9122233 [s].
NETWORK DATA - Epoca 420000 - Neuronios 250 - Iteracoes 1000000 - Erro 4,022418685689575E-05 - Tempo Execucao 58,2939822 [s].
NETWORK DATA - Epoca 430000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,916324526214121E-05 - Tempo Execucao 59,7095858 [s].
NETWORK DATA - Epoca 440000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,815437050968543E-05 - Tempo Execucao 61,0956468 [s].
NETWORK DATA - Epoca 450000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,719388516522795E-05 - Tempo Execucao 62,4738807 [s].
NETWORK DATA - Epoca 460000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,627844890087892E-05 - Tempo Execucao 63,8491284 [s].
NETWORK DATA - Epoca 470000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,540501868481123E-05 - Tempo Execucao 65,2326618 [s].
NETWORK DATA - Epoca 480000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,457081700824038E-05 - Tempo Execucao 66,6102065 [s].
NETWORK DATA - Epoca 490000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,377330338827779E-05 - Tempo Execucao 67,9924033 [s].
NETWORK DATA - Epoca 500000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,301015144308355E-05 - Tempo Execucao 69,3763377 [s].
NETWORK DATA - Epoca 510000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,22792236678095E-05 - Tempo Execucao 70,7556105 [s].
NETWORK DATA - Epoca 520000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,157855585303649E-05 - Tempo Execucao 72,1356887 [s].
NETWORK DATA - Epoca 530000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,0906338386521994E-05 - Tempo Execucao 73,5139737 [s].
NETWORK DATA - Epoca 540000 - Neuronios 250 - Iteracoes 1000000 - Erro 3,0260902621581392E-05 - Tempo Execucao 74,8919867 [s].
NETWORK DATA - Epoca 550000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,9640705492233603E-05 - Tempo Execucao 76,2733935 [s].
NETWORK DATA - Epoca 560000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,9044319876323605E-05 - Tempo Execucao 77,6550934 [s].
NETWORK DATA - Epoca 570000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,847042330352339E-05 - Tempo Execucao 79,03769 [s].
NETWORK DATA - Epoca 580000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,791778838451133E-05 - Tempo Execucao 80,4157975 [s].
NETWORK DATA - Epoca 590000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,7385274561418553E-05 - Tempo Execucao 81,7954314 [s].
NETWORK DATA - Epoca 600000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,6871821407389447E-05 - Tempo Execucao 83,1789466 [s].
NETWORK DATA - Epoca 610000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,6376439819882608E-05 - Tempo Execucao 84,6126739 [s].
NETWORK DATA - Epoca 620000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,5898208709184387E-05 - Tempo Execucao 85,9843252 [s].
NETWORK DATA - Epoca 630000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,5436266849855874E-05 - Tempo Execucao 87,4744801 [s].
NETWORK DATA - Epoca 640000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,4989809837894533E-05 - Tempo Execucao 88,7794088 [s].
NETWORK DATA - Epoca 650000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,455808473591227E-05 - Tempo Execucao 90,0967566 [s].
NETWORK DATA - Epoca 660000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,4140386287167678E-05 - Tempo Execucao 91,4710383 [s].
NETWORK DATA - Epoca 670000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,3736052909743465E-05 - Tempo Execucao 92,8494001 [s].
NETWORK DATA - Epoca 680000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,3344464053217916E-05 - Tempo Execucao 94,2296803 [s].
NETWORK DATA - Epoca 690000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,296503637837411E-05 - Tempo Execucao 95,6073252 [s].
NETWORK DATA - Epoca 700000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,259722104320226E-05 - Tempo Execucao 96,990684 [s].
NETWORK DATA - Epoca 710000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,22405020824957E-05 - Tempo Execucao 98,3705234 [s].
NETWORK DATA - Epoca 720000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,189439277118138E-05 - Tempo Execucao 99,7469217 [s].
NETWORK DATA - Epoca 730000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,1558434543526785E-05 - Tempo Execucao 101,1270159 [s].
NETWORK DATA - Epoca 740000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,1232194520034773E-05 - Tempo Execucao 102,5023625 [s].
NETWORK DATA - Epoca 750000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,0915263872722093E-05 - Tempo Execucao 103,8803095 [s].
NETWORK DATA - Epoca 760000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,0607256435978105E-05 - Tempo Execucao 105,2640748 [s].
NETWORK DATA - Epoca 770000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,0307806408852604E-05 - Tempo Execucao 106,6545 [s].
NETWORK DATA - Epoca 780000 - Neuronios 250 - Iteracoes 1000000 - Erro 2,0016568146969588E-05 - Tempo Execucao 108,0377273 [s].
